정보공시 학교코드,시도교육청,교육지원청,지역,학교명,설립구분,점검영역_총개수,미관리_영역수,관리_영역수,최근점검일,평균점검일,점검경과일_평균,점검경과일_최근,학교급,환경_부적합_수,환경_미실시_수,환경_위험항목_수,학생수,환경위험_log,미관리_norm,환경위험_norm,경과일_norm,위험도_점수,위험군,우선순위_점수
S070000736,울산광역시교육청,울산광역시교육청,울산광역시 울주군,온산고등학교,공립,6,0,6,2025-02-26,2025-02-09 16:00:00.000000,141.0,125.0,고,0.0,12.0,12.0,375.0,2.5649493574615367,0.0,0.6778067712229614,0.0494505494505494,25.970826862501685,고위험,179.96715987125032
S140002171,전라남도교육청,전라남도해남교육지원청,전라남도 해남군,북평초등학교,공립,6,2,4,2025-02-18,2025-01-03 06:00:00.000000,178.0,133.0,초,0.0,8.0,8.0,34.0,2.19722457733622,0.3333333333333333,0.5806327879665873,0.1510989010989011,39.49828092993823,고위험,179.92841746635835
S150006492,경상북도교육청,경상북도포항교육지원청,경상북도 포항시 북구,초곡초등학교,공립,6,0,6,2025-02-26,2025-02-07 08:00:00.000000,143.0,125.0,초,0.0,8.0,8.0,1108.0,2.19722457733622,0.0,0.5806327879665873,0.0549450549450549,22.455524519681813,고위험,179.89601212536405
S100002155,강원특별자치도교육청,강원특별자치도홍천교육지원청,강원특별자치도 홍천군,홍천여자중학교,공립,6,0,6,2025-02-28,2025-02-15 08:00:00.000000,135.0,123.0,중,0.0,11.0,11.0,501.0,2.4849066497880004,0.0,0.6566548958105609,0.0329670329670329,24.91340823847497,고위험,179.83993169218434
S010002382,서울특별시교육청,서울특별시중부교육지원청,서울특별시 용산구,서울서빙고초등학교,공립,6,1,5,2025-02-26,2025-02-12 09:36:00.000000,138.0,125.0,초,0.0,5.0,5.0,372.0,1.791759469228055,0.1666666666666666,0.4734856448969273,0.0412087912087912,25.978900267472955,고위험,179.81499545741977
S130000329,전북특별자치도교육청,전북특별자치도교육청,전북특별자치도 남원시,남원여자고등학교,공립,6,0,6,2025-02-25,2024-12-27 04:00:00.000000,185.0,126.0,고,0.0,10.0,10.0,339.0,2.3978952727983707,0.0,0.6336614981727329,0.1703296703296703,26.330727647739565,고위험,179.81110717851902
S040002083,인천광역시교육청,인천광역시교육청,인천광역시 연수구,인천연송고등학교,공립,6,0,6,2025-02-25,2025-02-15 16:00:00.000000,135.0,126.0,고,0.0,9.0,9.0,875.0,2.302585092994046,0.0,0.6084750807294722,0.0329670329670329,23.12545530081577,고위험,179.80888098342817
S160003208,경상남도교육청,양산교육지원청,경상남도 양산시,웅상여자중학교,공립,6,0,6,2025-02-27,2025-01-26 12:00:00.000000,155.0,124.0,중,0.0,9.0,9.0,651.0,2.302585092994046,0.0,0.6084750807294722,0.0879120879120879,24.033697059057527,고위험,179.77312498959586
S140000846,전라남도교육청,전라남도목포교육지원청,전라남도 목포시,목포남초등학교,공립,6,1,5,2025-02-24,2024-12-28 14:24:00.000000,184.0,127.0,초,0.0,14.0,14.0,46.0,2.70805020110221,0.1666666666666666,0.7156222237991322,0.1675824175824175,37.05354475448983,고위험,179.71516122584515
S150002063,경상북도교육청,경상북도상주교육지원청,경상북도 상주시,백원초등학교,공립,6,2,4,2025-02-25,2025-02-16 06:00:00.000000,134.0,126.0,초,0.0,6.0,6.0,61.0,1.9459101490553128,0.3333333333333333,0.5142210981219936,0.0302197802197802,35.03561125167348,고위험,179.6322871495278
S160001262,경상남도교육청,남해교육지원청,경상남도 남해군,설천중학교,공립,6,2,4,2025-02-24,2025-01-07 00:00:00.000000,175.0,127.0,중,0.0,11.0,11.0,25.0,2.4849066497880004,0.3333333333333333,0.6566548958105609,0.1428571428571428,42.18322508829182,고위험,179.62024471103632
S070000344,울산광역시교육청,울산광역시강북교육지원청,울산광역시 동구,일산중학교,공립,6,0,6,2025-02-26,2025-01-28 16:00:00.000000,153.0,125.0,중,0.0,10.0,10.0,501.0,2.3978952727983707,0.0,0.6336614981727329,0.0824175824175824,24.877540834552757,고위험,179.5810192459384
S040001961,인천광역시교육청,인천광역시동부교육지원청,인천광역시 남동구,인천사리울초등학교,공립,6,0,6,2025-02-28,2025-01-31 04:00:00.000000,150.0,123.0,초,0.0,10.0,10.0,519.0,2.3978952727983707,0.0,0.6336614981727329,0.0741758241758241,24.74130457081649,고위험,179.4691879317526
S090006519,경기도교육청,경기도의정부교육지원청,경기도 의정부시,송양고등학교,공립,6,0,6,2025-02-27,2025-02-03 20:00:00.000000,147.0,124.0,고,0.0,8.0,8.0,1017.0,2.19722457733622,0.0,0.5806327879665873,0.0659340659340659,22.637172871330165,고위험,179.41306858517373
S130001361,전북특별자치도교육청,전북특별자치도장수교육지원청,전북특별자치도 장수군,수남초등학교,공립,6,1,5,2025-02-11,2024-11-27 04:48:00.000000,215.0,140.0,초,0.0,20.0,20.0,26.0,3.044522437723423,0.1666666666666666,0.8045374921052874,0.2527472527472527,41.76096508660597,고위험,179.39829337896157
S120000258,충청남도교육청,충청남도교육청,충청남도 보령시,충남해양과학고등학교,공립,6,1,5,2025-02-21,2025-02-03 09:36:00.000000,147.0,130.0,고,0.0,6.0,6.0,226.0,1.9459101490553128,0.1666666666666666,0.5142210981219936,0.0659340659340659,27.89930172786396,고위험,179.25161912415848
S010000473,서울특별시교육청,서울특별시교육청,서울특별시 서초구,세화고등학교,사립,6,0,6,2025-02-26,2025-02-09 00:00:00.000000,142.0,125.0,고,0.0,8.0,8.0,1094.0,2.19722457733622,0.0,0.5806327879665873,0.0521978021978022,22.41011243176973,고위험,179.2475003694302
S070000153,울산광역시교육청,울산광역시강남교육지원청,울산광역시 남구,개운초등학교,공립,6,0,6,2025-02-27,2025-01-20 04:00:00.000000,161.0,124.0,초,0.0,10.0,10.0,445.0,2.3978952727983707,0.0,0.6336614981727329,0.1043956043956044,25.24083753784945,고위험,179.21799713485194
S100001461,강원특별자치도교육청,강원특별자치도인제교육지원청,강원특별자치도 인제군,상남중학교,공립,6,3,3,2025-02-13,2025-02-10 08:00:00.000000,140.0,138.0,중,0.0,11.0,11.0,14.0,2.4849066497880004,0.5,0.6566548958105609,0.0467032967032967,48.32046867803541,고위험,179.17472359894225
S090002954,경기도교육청,경기도안성교육지원청,경기도 안성시,서운초등학교,공립,6,1,5,2025-02-24,2025-02-17 00:00:00.000000,134.0,127.0,초,0.0,18.0,18.0,45.0,2.9444389791664403,0.1666666666666666,0.7780897005728759,0.0302197802197802,37.101108421959054,고위험,179.1479479819017
S030000305,대구광역시교육청,대구광역시교육청,대구광역시 동구,대구관광고등학교,사립,6,0,6,2025-02-24,2025-02-06 04:00:00.000000,144.0,127.0,고,0.0,10.0,10.0,552.0,2.3978952727983707,0.0,0.6336614981727329,0.0576923076923076,24.46883204334396,고위험,178.99826627618236
S090007618,경기도교육청,경기도김포교육지원청,경기도 김포시,김포구래초등학교,공립,6,0,6,2024-12-11,2024-12-10 00:00:00.000000,203.0,202.0,초,0.0,6.0,6.0,971.0,1.9459101490553128,0.0,0.5142210981219936,0.2197802197802197,22.71571198427421,고위험,178.9851770757426
S120000637,충청남도교육청,충청남도아산교육지원청,충청남도 아산시,음봉초등학교,공립,6,1,5,2025-02-25,2025-01-02 00:00:00.000000,180.0,126.0,초,0.0,10.0,10.0,72.0,2.3978952727983707,0.1666666666666666,0.6336614981727329,0.1565934065934066,33.83033387484579,고위험,178.97800924538015
S040000497,인천광역시교육청,인천광역시남부교육지원청,인천광역시 중구,인천영종초등학교,공립,6,0,6,2025-02-28,2025-02-17 20:00:00.000000,133.0,123.0,초,0.0,8.0,8.0,1251.0,2.19722457733622,0.0,0.5806327879665873,0.0274725274725274,22.00140364056093,고위험,178.92636123994615
S040000761,인천광역시교육청,인천광역시서부교육지원청,인천광역시 서구,검암중학교,공립,6,0,6,2025-02-26,2025-02-19 00:00:00.000000,132.0,125.0,중,0.0,14.0,14.0,278.0,2.70805020110221,0.0,0.7156222237991322,0.0247252747252747,26.965449516394585,고위험,178.813606535225
S150001672,경상북도교육청,경상북도김천교육지원청,경상북도 김천시,김천다수초등학교,공립,6,0,6,2025-02-28,2025-02-02 12:00:00.000000,148.0,123.0,초,0.0,19.0,19.0,128.0,2.995732273553991,0.0,0.7916443316431058,0.0686813186813186,30.51322334507785,고위험,178.80176465454534
S150002787,경상북도교육청,경상북도영천교육지원청,경상북도 영천시,단포초등학교,공립,6,2,4,2025-02-25,2025-02-15 18:00:00.000000,135.0,126.0,초,0.0,6.0,6.0,59.0,1.9459101490553128,0.3333333333333333,0.5142210981219936,0.0329670329670329,35.08102333958557,고위험,178.71482048720435
S100000474,강원특별자치도교육청,강원특별자치도교육청,강원특별자치도 원주시,한국의료마이스터고등학교,공립,6,0,6,2025-02-25,2025-01-14 08:00:00.000000,167.0,126.0,고,0.0,12.0,12.0,263.0,2.5649493574615367,0.0,0.6778067712229614,0.1208791208791208,27.15154114821597,고위험,178.5471526626511
S140002144,전라남도교육청,전라남도해남교육지원청,전라남도 해남군,북평중학교,공립,6,2,4,2025-02-12,2024-12-19 18:00:00.000000,193.0,139.0,중,0.0,9.0,9.0,27.0,2.302585092994046,0.3333333333333333,0.6084750807294722,0.1923076923076923,41.2126897330502,고위험,178.5418003379714
S120000444,충청남도교육청,충청남도논산계룡교육지원청,충청남도 논산시,강경황산초등학교,공립,6,0,6,2025-02-26,2025-01-24 04:00:00.000000,157.0,125.0,초,0.0,19.0,19.0,117.0,2.995732273553991,0.0,0.7916443316431058,0.0934065934065934,30.92193213628665,고위험,178.44071833764008
S010001232,서울특별시교육청,서울특별시남부교육지원청,서울특별시 영등포구,서울신대림초등학교,공립,6,1,5,2025-02-03,2025-02-03 00:00:00.000000,148.0,148.0,초,0.0,5.0,5.0,313.0,1.791759469228055,0.1666666666666666,0.4734856448969273,0.0686813186813186,26.433021146593838,고위험,178.40684752318495
S070000555,울산광역시교육청,울산광역시강남교육지원청,울산광역시 남구,무거중학교,공립,6,0,6,2025-02-26,2025-02-19 16:00:00.000000,131.0,125.0,중,0.0,12.0,12.0,399.0,2.5649493574615367,0.0,0.6778067712229614,0.0219780219780219,25.51670598338081,고위험,178.39914524178502
S140001407,전라남도교육청,전라남도여수교육지원청,전라남도 여수시,봉덕초등학교,공립,6,2,4,2025-02-18,2024-12-08 18:00:00.000000,204.0,133.0,초,0.0,10.0,10.0,23.0,2.3978952727983707,0.3333333333333333,0.6336614981727329,0.2225274725274725,42.64689065140257,고위험,178.18100483852248
S150006518,경상북도교육청,경상북도포항교육지원청,경상북도 포항시 북구,양덕중학교,공립,6,0,6,2025-02-24,2025-01-17 08:00:00.000000,164.0,127.0,중,0.0,8.0,8.0,741.0,2.19722457733622,0.0,0.5806327879665873,0.1126373626373626,23.40917836583566,고위험,178.1286136812418
S040000654,인천광역시교육청,인천광역시동부교육지원청,인천광역시 남동구,인천만수북초등학교,공립,6,0,6,2025-02-04,2024-11-10 20:00:00.000000,232.0,147.0,초,0.0,6.0,6.0,607.0,1.9459101490553128,0.0,0.5142210981219936,0.2994505494505494,24.032662533724764,고위험,178.08623225417662
S160001856,경상남도교육청,의령교육지원청,경상남도 의령군,가례초등학교,공립,6,2,4,2025-02-19,2025-02-10 00:00:00.000000,141.0,132.0,초,0.0,12.0,12.0,26.0,2.5649493574615367,0.3333333333333333,0.6778067712229614,0.0494505494505494,41.42416019583502,고위험,177.9514345125372
S040002063,인천광역시교육청,인천광역시동부교육지원청,인천광역시 연수구,인천첨단초등학교,공립,6,0,6,2025-02-17,2025-02-09 00:00:00.000000,142.0,134.0,초,0.0,7.0,7.0,1582.0,2.079441541679836,0.0,0.5495077527409008,0.0521978021978022,21.255062374544497,고위험,177.8427448003913
S160003344,경상남도교육청,김해교육지원청,경상남도 김해시,진영금병초등학교,공립,6,0,6,2025-02-25,2025-01-20 04:00:00.000000,161.0,126.0,초,0.0,7.0,7.0,1140.0,2.079441541679836,0.0,0.5495077527409008,0.1043956043956044,22.117892044874168,고위험,177.82033969570466
S040000422,인천광역시교육청,인천광역시남부교육지원청,인천광역시 옹진군,백령중학교,공립,6,1,5,2025-02-28,2025-02-23 09:36:00.000000,127.0,123.0,중,1.0,12.0,13.0,70.0,2.639057329615259,0.1666666666666666,0.6973903490356274,0.0109890109890109,33.788470871027144,고위험,177.8179057289512
S010005289,서울특별시교육청,서울특별시북부교육지원청,서울특별시 도봉구,효문중학교,공립,6,0,6,2025-02-19,2025-01-24 20:00:00.000000,157.0,132.0,중,0.0,12.0,12.0,284.0,2.5649493574615367,0.0,0.6778067712229614,0.0934065934065934,26.69742026909509,고위험,177.60429948124005
S070000099,울산광역시교육청,울산광역시교육청,울산광역시 남구,울산공업고등학교,공립,6,0,6,2025-02-28,2025-02-28 00:00:00.000000,123.0,123.0,고,0.0,9.0,9.0,957.0,2.302585092994046,0.0,0.6084750807294722,0.0,22.580510245870716,고위험,177.59227583268452
S040000844,인천광역시교육청,인천광역시북부교육지원청,인천광역시 부평구,인천부평서초등학교,공립,6,0,6,2025-02-17,2024-12-19 12:00:00.000000,193.0,134.0,초,0.0,7.0,7.0,687.0,2.079441541679836,0.0,0.5495077527409008,0.1923076923076923,23.571078858060982,고위험,177.57953079890646
S160001401,경상남도교육청,창원교육지원청,경상남도 창원시 마산합포구,상남초등학교,공립,6,1,5,2025-02-18,2024-11-26 04:48:00.000000,216.0,133.0,초,0.0,14.0,14.0,36.0,2.70805020110221,0.1666666666666666,0.7156222237991322,0.2554945054945055,38.50673156767664,고위험,177.551378342783
S150006029,경상북도교육청,경상북도경산교육지원청,경상북도 경산시,사동초등학교,공립,6,0,6,2024-12-04,2024-12-04 00:00:00.000000,209.0,209.0,초,0.0,7.0,7.0,547.0,2.079441541679836,0.0,0.5495077527409008,0.2362637362637362,24.297672264654388,고위험,177.5254823976066
S130001636,전북특별자치도교육청,전북특별자치도정읍교육지원청,전북특별자치도 정읍시,이평초등학교,공립,6,2,4,2025-02-26,2025-01-14 18:00:00.000000,167.0,125.0,초,0.0,10.0,10.0,27.0,2.3978952727983707,0.3333333333333333,0.6336614981727329,0.1208791208791208,40.966643398655314,고위험,177.4758772983938
S150002309,경상북도교육청,경상북도안동교육지원청,경상북도 안동시,길주초등학교,공립,6,0,6,2025-02-28,2025-01-28 20:00:00.000000,153.0,123.0,초,0.0,9.0,9.0,608.0,2.302585092994046,0.0,0.6084750807294722,0.0824175824175824,23.942872883233356,고위험,177.4602226174049
S010000393,서울특별시교육청,서울특별시교육청,서울특별시 마포구,광성고등학교,사립,6,0,6,2025-02-27,2025-02-12 08:00:00.000000,138.0,124.0,고,0.0,9.0,9.0,755.0,2.302585092994046,0.0,0.6084750807294722,0.0412087912087912,23.26169156455203,고위험,177.44114573432933
S100001577,강원특별자치도교육청,강원특별자치도정선교육지원청,강원특별자치도 정선군,정선중학교,공립,6,0,6,2025-02-24,2025-02-16 20:00:00.000000,134.0,127.0,중,0.0,13.0,13.0,305.0,2.639057329615259,0.0,0.6973903490356274,0.0302197802197802,26.37968881974509,고위험,177.3660827425779
S030000446,대구광역시교육청,대구광역시남부교육지원청,대구광역시 달서구,대구월곡초등학교,공립,6,0,6,2025-02-27,2024-12-12 08:00:00.000000,200.0,124.0,초,0.0,19.0,19.0,80.0,2.995732273553991,0.0,0.7916443316431058,0.2115384615384615,32.87465191650642,고위험,177.34063824114875
S090005803,경기도교육청,경기도구리남양주교육지원청,경기도 남양주시,진접고등학교,공립,6,0,6,2025-02-25,2025-01-23 08:00:00.000000,158.0,126.0,고,0.0,7.0,7.0,1169.0,2.079441541679836,0.0,0.5495077527409008,0.0961538461538461,21.981655781137903,고위험,177.27675690674374
S090006431,경기도교육청,경기도군포의왕교육지원청,경기도 군포시,부곡중앙초등학교,공립,6,0,6,2025-02-28,2025-02-04 16:00:00.000000,146.0,123.0,초,0.0,9.0,9.0,666.0,2.302585092994046,0.0,0.6084750807294722,0.0631868131868131,23.62498826784873,고위험,177.25332681088886
S020000551,부산광역시교육청,부산광역시교육청,부산광역시 해운대구,부산해군과학기술고등학교,공립,6,0,6,2025-02-28,2024-12-12 20:00:00.000000,200.0,123.0,고,0.0,9.0,9.0,328.0,2.302585092994046,0.0,0.6084750807294722,0.2115384615384615,26.07724101510148,고위험,177.22243591925707
S050000438,광주광역시교육청,광주광역시서부교육지원청,광주광역시 광산구,미산초등학교,공립,6,0,6,2025-02-26,2025-01-03 16:00:00.000000,178.0,125.0,초,0.0,9.0,9.0,428.0,2.302585092994046,0.0,0.6084750807294722,0.1510989010989011,25.078175081035543,고위험,177.08845294006665
S070000218,울산광역시교육청,울산광역시강남교육지원청,울산광역시 울주군,웅촌초등학교,공립,6,0,6,2025-02-28,2025-02-26 00:00:00.000000,125.0,123.0,초,0.0,21.0,21.0,123.0,3.091042453358316,0.0,0.8168307490863664,0.0054945054945054,30.403413274419236,고위험,176.95642581257374
S030000701,대구광역시교육청,대구광역시동부교육지원청,대구광역시 동구,대구아양초등학교,공립,6,0,6,2025-02-28,2025-02-18 04:00:00.000000,132.0,123.0,초,0.0,16.0,16.0,194.0,2.833213344056216,0.0,0.7486975067691373,0.0247252747252747,28.19287326741147,고위험,176.85388156111583
